municipality_id,municipality_key,name_en,name_ar,governorate_en,district_en,dglac_found,dglac_detail_status,official_website_status,complaint_form_status,municipal_app_status,official_social_status,news_trace_status,civic_tracker_status,public_forum_status,batch_status,priority_hint,next_search_queries,notes,rank,batch_id,batch_priority,priority_score,research_tier,recommended_next_action,reason_codes,dglac_form_available,dglac_website_found,dglac_email_found,official_search_queries,social_search_queries,news_search_queries
58764,jezzine,Jezzine - Ain Majdeline,جزين - عين مجدلين,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Jezzine - Ain Majdeline"" municipality Lebanon complaint | ""Jezzine - Ain Majdeline"" municipality Lebanon official website | ""Jezzine - Ain Majdeline"" municipality Lebanon Facebook | ""جزين - عين مجدلين"" بلدية شكوى | ""جزين - عين مجدلين"" بلدية فيسبوك",Official DGLAC detail fetched.,23,MUN-BATCH-004,P2,162,T1_seed_planned,run_full_source_matrix,seed_batch_p2;no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Jezzine - Ain Majdeline"" municipality Lebanon official website | ""Jezzine - Ain Majdeline"" municipality complaint form | ""جزين - عين مجدلين"" بلدية شكوى | ""جزين - عين مجدلين"" بلدية الموقع الرسمي","site:facebook.com ""Jezzine - Ain Majdeline"" municipality | site:facebook.com ""جزين - عين مجدلين"" بلدية | site:instagram.com ""Jezzine - Ain Majdeline"" municipality | site:x.com ""Jezzine - Ain Majdeline"" municipality","""Jezzine - Ain Majdeline"" municipality repair Lebanon | ""جزين - عين مجدلين"" بلدية اصلاح | NNA ""Jezzine - Ain Majdeline"" municipality | ""Jezzine - Ain Majdeline"" water electricity waste road Lebanon"
63052,حوبش,,حوبش,Aakkar,Aakkar,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""حوبش"" municipality Lebanon complaint | ""حوبش"" municipality Lebanon official website | ""حوبش"" municipality Lebanon Facebook | ""حوبش"" بلدية شكوى | ""حوبش"" بلدية فيسبوك",Official DGLAC detail fetched.,24,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""حوبش"" municipality Lebanon official website | ""حوبش"" municipality complaint form | ""حوبش"" بلدية شكوى | ""حوبش"" بلدية الموقع الرسمي","site:facebook.com ""حوبش"" municipality | site:facebook.com ""حوبش"" بلدية | site:instagram.com ""حوبش"" municipality | site:x.com ""حوبش"" municipality","""حوبش"" municipality repair Lebanon | ""حوبش"" بلدية اصلاح | NNA ""حوبش"" municipality | ""حوبش"" water electricity waste road Lebanon"
53697,خريبة_الجندي,,خريبة الجندي,Aakkar,عكار,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""خريبة الجندي"" municipality Lebanon complaint | ""خريبة الجندي"" municipality Lebanon official website | ""خريبة الجندي"" municipality Lebanon Facebook | ""خريبة الجندي"" بلدية شكوى | ""خريبة الجندي"" بلدية فيسبوك",Official DGLAC detail fetched.,25,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Khirbet Al Jundi"" municipality Lebanon official website | ""Khirbet Al Jundi"" municipality complaint form | ""خريبة الجندي"" بلدية شكوى | ""خريبة الجندي"" بلدية الموقع الرسمي","site:facebook.com ""Khirbet Al Jundi"" municipality | site:facebook.com ""خريبة الجندي"" بلدية | site:instagram.com ""Khirbet Al Jundi"" municipality | site:x.com ""Khirbet Al Jundi"" municipality","""Khirbet Al Jundi"" municipality repair Lebanon | ""خريبة الجندي"" بلدية اصلاح | NNA ""Khirbet Al Jundi"" municipality | ""Khirbet Al Jundi"" water electricity waste road Lebanon"
53967,مشتى_حسن,,مشتى حسن,Aakkar,عكار,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""مشتى حسن"" municipality Lebanon complaint | ""مشتى حسن"" municipality Lebanon official website | ""مشتى حسن"" municipality Lebanon Facebook | ""مشتى حسن"" بلدية شكوى | ""مشتى حسن"" بلدية فيسبوك",Official DGLAC detail fetched.,26,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Machta Hassan"" municipality Lebanon official website | ""Machta Hassan"" municipality complaint form | ""مشتى حسن"" بلدية شكوى | ""مشتى حسن"" بلدية الموقع الرسمي","site:facebook.com ""Machta Hassan"" municipality | site:facebook.com ""مشتى حسن"" بلدية | site:instagram.com ""Machta Hassan"" municipality | site:x.com ""Machta Hassan"" municipality","""Machta Hassan"" municipality repair Lebanon | ""مشتى حسن"" بلدية اصلاح | NNA ""Machta Hassan"" municipality | ""Machta Hassan"" water electricity waste road Lebanon"
56496,الطيبه,,الطيبه,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""الطيبه"" municipality Lebanon complaint | ""الطيبه"" municipality Lebanon official website | ""الطيبه"" municipality Lebanon Facebook | ""الطيبه"" بلدية شكوى | ""الطيبه"" بلدية فيسبوك",Official DGLAC detail fetched.,27,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""At-Taybeh"" municipality Lebanon official website | ""At-Taybeh"" municipality complaint form | ""الطيبه"" بلدية شكوى | ""الطيبه"" بلدية الموقع الرسمي","site:facebook.com ""At-Taybeh"" municipality | site:facebook.com ""الطيبه"" بلدية | site:instagram.com ""At-Taybeh"" municipality | site:x.com ""At-Taybeh"" municipality","""At-Taybeh"" municipality repair Lebanon | ""الطيبه"" بلدية اصلاح | NNA ""At-Taybeh"" municipality | ""At-Taybeh"" water electricity waste road Lebanon"
56577,بليدا,,بليدا,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""بليدا"" municipality Lebanon complaint | ""بليدا"" municipality Lebanon official website | ""بليدا"" municipality Lebanon Facebook | ""بليدا"" بلدية شكوى | ""بليدا"" بلدية فيسبوك",Official DGLAC detail fetched.,28,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Bleeda"" municipality Lebanon official website | ""Bleeda"" municipality complaint form | ""بليدا"" بلدية شكوى | ""بليدا"" بلدية الموقع الرسمي","site:facebook.com ""Bleeda"" municipality | site:facebook.com ""بليدا"" بلدية | site:instagram.com ""Bleeda"" municipality | site:x.com ""Bleeda"" municipality","""Bleeda"" municipality repair Lebanon | ""بليدا"" بلدية اصلاح | NNA ""Bleeda"" municipality | ""Bleeda"" water electricity waste road Lebanon"
56604,بني_حيان,,بني حيان,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""بني حيان"" municipality Lebanon complaint | ""بني حيان"" municipality Lebanon official website | ""بني حيان"" municipality Lebanon Facebook | ""بني حيان"" بلدية شكوى | ""بني حيان"" بلدية فيسبوك",Official DGLAC detail fetched.,29,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Bani Hayan"" municipality Lebanon official website | ""Bani Hayan"" municipality complaint form | ""بني حيان"" بلدية شكوى | ""بني حيان"" بلدية الموقع الرسمي","site:facebook.com ""Bani Hayan"" municipality | site:facebook.com ""بني حيان"" بلدية | site:instagram.com ""Bani Hayan"" municipality | site:x.com ""Bani Hayan"" municipality","""Bani Hayan"" municipality repair Lebanon | ""بني حيان"" بلدية اصلاح | NNA ""Bani Hayan"" municipality | ""Bani Hayan"" water electricity waste road Lebanon"
56586,تولين,,تولين,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""تولين"" municipality Lebanon complaint | ""تولين"" municipality Lebanon official website | ""تولين"" municipality Lebanon Facebook | ""تولين"" بلدية شكوى | ""تولين"" بلدية فيسبوك",Official DGLAC detail fetched.,30,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Touline"" municipality Lebanon official website | ""Touline"" municipality complaint form | ""تولين"" بلدية شكوى | ""تولين"" بلدية الموقع الرسمي","site:facebook.com ""Touline"" municipality | site:facebook.com ""تولين"" بلدية | site:instagram.com ""Touline"" municipality | site:x.com ""Touline"" municipality","""Touline"" municipality repair Lebanon | ""تولين"" بلدية اصلاح | NNA ""Touline"" municipality | ""Touline"" water electricity waste road Lebanon"
56460,حولا,,حولا,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""حولا"" municipality Lebanon complaint | ""حولا"" municipality Lebanon official website | ""حولا"" municipality Lebanon Facebook | ""حولا"" بلدية شكوى | ""حولا"" بلدية فيسبوك",Official DGLAC detail fetched.,31,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Houla"" municipality Lebanon official website | ""Houla"" municipality complaint form | ""حولا"" بلدية شكوى | ""حولا"" بلدية الموقع الرسمي","site:facebook.com ""Houla"" municipality | site:facebook.com ""حولا"" بلدية | site:instagram.com ""Houla"" municipality | site:x.com ""Houla"" municipality","""Houla"" municipality repair Lebanon | ""حولا"" بلدية اصلاح | NNA ""Houla"" municipality | ""Houla"" water electricity waste road Lebanon"
56622,دير_سريان,,دير سريان,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""دير سريان"" municipality Lebanon complaint | ""دير سريان"" municipality Lebanon official website | ""دير سريان"" municipality Lebanon Facebook | ""دير سريان"" بلدية شكوى | ""دير سريان"" بلدية فيسبوك",Official DGLAC detail fetched.,32,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Deir Sr-ian"" municipality Lebanon official website | ""Deir Sr-ian"" municipality complaint form | ""دير سريان"" بلدية شكوى | ""دير سريان"" بلدية الموقع الرسمي","site:facebook.com ""Deir Sr-ian"" municipality | site:facebook.com ""دير سريان"" بلدية | site:instagram.com ""Deir Sr-ian"" municipality | site:x.com ""Deir Sr-ian"" municipality","""Deir Sr-ian"" municipality repair Lebanon | ""دير سريان"" بلدية اصلاح | NNA ""Deir Sr-ian"" municipality | ""Deir Sr-ian"" water electricity waste road Lebanon"
56595,رب_ثلاثين,,رب ثلاثين,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""رب ثلاثين"" municipality Lebanon complaint | ""رب ثلاثين"" municipality Lebanon official website | ""رب ثلاثين"" municipality Lebanon Facebook | ""رب ثلاثين"" بلدية شكوى | ""رب ثلاثين"" بلدية فيسبوك",Official DGLAC detail fetched.,33,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Rab Thalathin"" municipality Lebanon official website | ""Rab Thalathin"" municipality complaint form | ""رب ثلاثين"" بلدية شكوى | ""رب ثلاثين"" بلدية الموقع الرسمي","site:facebook.com ""Rab Thalathin"" municipality | site:facebook.com ""رب ثلاثين"" بلدية | site:instagram.com ""Rab Thalathin"" municipality | site:x.com ""Rab Thalathin"" municipality","""Rab Thalathin"" municipality repair Lebanon | ""رب ثلاثين"" بلدية اصلاح | NNA ""Rab Thalathin"" municipality | ""Rab Thalathin"" water electricity waste road Lebanon"
56649,صوانه,,صوانه,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""صوانه"" municipality Lebanon complaint | ""صوانه"" municipality Lebanon official website | ""صوانه"" municipality Lebanon Facebook | ""صوانه"" بلدية شكوى | ""صوانه"" بلدية فيسبوك",Official DGLAC detail fetched.,34,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Sawaneh"" municipality Lebanon official website | ""Sawaneh"" municipality complaint form | ""صوانه"" بلدية شكوى | ""صوانه"" بلدية الموقع الرسمي","site:facebook.com ""Sawaneh"" municipality | site:facebook.com ""صوانه"" بلدية | site:instagram.com ""Sawaneh"" municipality | site:x.com ""Sawaneh"" municipality","""Sawaneh"" municipality repair Lebanon | ""صوانه"" بلدية اصلاح | NNA ""Sawaneh"" municipality | ""Sawaneh"" water electricity waste road Lebanon"
56631,طلوسه,,طلوسه,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""طلوسه"" municipality Lebanon complaint | ""طلوسه"" municipality Lebanon official website | ""طلوسه"" municipality Lebanon Facebook | ""طلوسه"" بلدية شكوى | ""طلوسه"" بلدية فيسبوك",Official DGLAC detail fetched.,35,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Talousa"" municipality Lebanon official website | ""Talousa"" municipality complaint form | ""طلوسه"" بلدية شكوى | ""طلوسه"" بلدية الموقع الرسمي","site:facebook.com ""Talousa"" municipality | site:facebook.com ""طلوسه"" بلدية | site:instagram.com ""Talousa"" municipality | site:x.com ""Talousa"" municipality","""Talousa"" municipality repair Lebanon | ""طلوسه"" بلدية اصلاح | NNA ""Talousa"" municipality | ""Talousa"" water electricity waste road Lebanon"
56658,عدشيت,,عدشيت,Nabatiye,مرجعيون,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""عدشيت"" municipality Lebanon complaint | ""عدشيت"" municipality Lebanon official website | ""عدشيت"" municipality Lebanon Facebook | ""عدشيت"" بلدية شكوى | ""عدشيت"" بلدية فيسبوك",Official DGLAC detail fetched.,36,,,93,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Adchit"" municipality Lebanon official website | ""Adchit"" municipality complaint form | ""عدشيت"" بلدية شكوى | ""عدشيت"" بلدية الموقع الرسمي","site:facebook.com ""Adchit"" municipality | site:facebook.com ""عدشيت"" بلدية | site:instagram.com ""Adchit"" municipality | site:x.com ""Adchit"" municipality","""Adchit"" municipality repair Lebanon | ""عدشيت"" بلدية اصلاح | NNA ""Adchit"" municipality | ""Adchit"" water electricity waste road Lebanon"
