review_id,source,arabizi_variant,normalized_arabizi,arabic_lebanese,english_meaning,category,complaint_use,candidate_sector,candidate_issue,decision,reason,suggested_action,preferred_rewrite
CFR-00124,master_signal_lexicon,mousse,mouse,ماوس,mouse,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00125,master_signal_lexicon,l mouse,mouse,ماوس,mouse,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00126,master_signal_lexicon,beyrouth,beyrouth,بيروت,Beirut,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00127,master_signal_lexicon,beirut,beyrouth,بيروت,Beirut,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00128,master_signal_lexicon,bayrout,beyrouth,بيروت,Beirut,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00129,master_signal_lexicon,bayrut,beyrouth,بيروت,Beirut,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00130,master_signal_lexicon,berut,beyrouth,بيروت,Beirut,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00131,master_signal_lexicon,jbeil,jbeil,جبيل,Byblos / Jbeil,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00132,master_signal_lexicon,jbayl,jbeil,جبيل,Byblos / Jbeil,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00133,master_signal_lexicon,jbeil city,jbeil,جبيل,Byblos / Jbeil,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00134,master_signal_lexicon,jbayel,jbeil,جبيل,Byblos / Jbeil,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00135,master_signal_lexicon,jbail,jbeil,جبيل,Byblos / Jbeil,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00136,master_signal_lexicon,trablos,trablos,طرابلس,Tripoli,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00137,master_signal_lexicon,tripoli,trablos,طرابلس,Tripoli,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00138,master_signal_lexicon,trablous,trablos,طرابلس,Tripoli,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00139,master_signal_lexicon,trablos l shmel,trablos,طرابلس,Tripoli,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00140,master_signal_lexicon,tarablos,trablos,طرابلس,Tripoli,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00141,master_signal_lexicon,saida,saida,صيدا,Sidon / Saida,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00142,master_signal_lexicon,sayda,saida,صيدا,Sidon / Saida,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00143,master_signal_lexicon,sida,saida,صيدا,Sidon / Saida,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00144,master_signal_lexicon,saide,saida,صيدا,Sidon / Saida,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00145,master_signal_lexicon,sayde,saida,صيدا,Sidon / Saida,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00146,master_signal_lexicon,sour,sour,صور,Tyre / Sour,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00147,master_signal_lexicon,sur,sour,صور,Tyre / Sour,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00148,master_signal_lexicon,tyr,sour,صور,Tyre / Sour,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00149,master_signal_lexicon,tyre,sour,صور,Tyre / Sour,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00150,master_signal_lexicon,sour l janoub,sour,صور,Tyre / Sour,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00151,master_signal_lexicon,3atle,3atel,عاطل,not working / down,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00152,master_signal_lexicon,3atel,3atel,عاطل,not working / down,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00153,master_signal_lexicon,3atlin,3atel,عاطل,not working / down,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00154,master_signal_lexicon,l net 3atel,3atel,عاطل,not working / down,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00155,master_signal_lexicon,l kahraba 3atle,3atel,عاطل,not working / down,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00156,master_signal_lexicon,d2elle,d2elle,دقلي,call me,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00157,master_signal_lexicon,d2ele,d2elle,دقلي,call me,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00158,master_signal_lexicon,do2elle,d2elle,دقلي,call me,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00159,master_signal_lexicon,do2le,d2elle,دقلي,call me,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00160,master_signal_lexicon,rinnelle,d2elle,دقلي,call me,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00161,master_signal_lexicon,bd2ellak,bd2ellak,بدقلك,I will call you,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00162,master_signal_lexicon,bdo2lak,bd2ellak,بدقلك,I will call you,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00163,master_signal_lexicon,bd2elik,bd2ellak,بدقلك,I will call you,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00164,master_signal_lexicon,bdo2lik,bd2ellak,بدقلك,I will call you,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00165,master_signal_lexicon,bdi do2lak,bd2ellak,بدقلك,I will call you,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00166,master_signal_lexicon,rinn,rinn,رنّ,ring / call,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00167,master_signal_lexicon,rin,rinn,رنّ,ring / call,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00168,master_signal_lexicon,rinn 3layye,rinn,رنّ,ring / call,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00169,master_signal_lexicon,renne,rinn,رنّ,ring / call,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00170,master_signal_lexicon,rinne,rinn,رنّ,ring / call,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00171,master_signal_lexicon,message,message,مسج,message,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
