﻿variant_id,candidate_id,source_row_number,variant,normalized_variant,variant_tier,match_weight_candidate,sector,issue_type,category,normalization,contains_marker,review_status,ambiguity_class,use_for_fuzzy_matching_now,use_for_oov_suppression_now,use_for_routing_prediction_now,must_not_auto_promote,reason_blocked_or_pending,v2_trust_status,v2_review_priority,v2_safe_for_core_review,v2_safe_for_variant_lookup_after_review,v2_safe_for_fuzzy_now,v2_safe_for_oov_suppression_now,v2_safe_for_routing_now,v2_requires_second_reviewer,v2_reason,v2_created_at_utc
BFL-CAND-0009-V05,BFL-CAND-0009,9,rssif,rssif,C,0.40,ROADS,BROKEN_SIDEWALK,noun_infra,رصيف,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0009-V06,BFL-CAND-0009,9,rseef,rseef,C,0.40,ROADS,BROKEN_SIDEWALK,noun_infra,رصيف,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0010-V01,BFL-CAND-0010,10,bardore,bardore,A,0.90,ROADS,BROKEN_SIDEWALK,noun_infra,بردورة,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0010-V02,BFL-CAND-0010,10,bardoura,bardoura,A,0.90,ROADS,BROKEN_SIDEWALK,noun_infra,بردورة,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0010-V03,BFL-CAND-0010,10,bardour,bardour,B,0.70,ROADS,BROKEN_SIDEWALK,noun_infra,بردورة,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0010-V04,BFL-CAND-0010,10,l bardore,l bardore,A,0.90,ROADS,BROKEN_SIDEWALK,noun_infra,بردورة,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0010-V05,BFL-CAND-0010,10,burdure,burdure,C,0.40,ROADS,BROKEN_SIDEWALK,noun_infra,بردورة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0010-V06,BFL-CAND-0010,10,bordure,bordure,B,0.70,ROADS,BROKEN_SIDEWALK,noun_infra,بردورة,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0011-V01,BFL-CAND-0011,11,balat,balat,A,0.90,ROADS,BROKEN_SIDEWALK,noun_infra,بلاط,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0011-V02,BFL-CAND-0011,11,blat,blat,B,0.70,ROADS,BROKEN_SIDEWALK,noun_infra,بلاط,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0011-V03,BFL-CAND-0011,11,balet,balet,B,0.70,ROADS,BROKEN_SIDEWALK,noun_infra,بلاط,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0011-V04,BFL-CAND-0011,11,balata,balata,C,0.40,ROADS,BROKEN_SIDEWALK,noun_infra,بلاط,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0011-V05,BFL-CAND-0011,11,blayt,blayt,C,0.40,ROADS,BROKEN_SIDEWALK,noun_infra,بلاط,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0011-V06,BFL-CAND-0011,11,balt,balt,C,0.40,ROADS,BROKEN_SIDEWALK,noun_infra,بلاط,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0012-V01,BFL-CAND-0012,12,ghata biar,ghata biar,A,0.90,ROADS,MISSING_MANHOLE,noun_infra,غطاء بئر,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0012-V02,BFL-CAND-0012,12,ghata l biar,ghata l biar,A,0.90,ROADS,MISSING_MANHOLE,noun_infra,غطاء بئر,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0012-V03,BFL-CAND-0012,12,ghata l biyar,ghata l biyar,A,0.90,ROADS,MISSING_MANHOLE,noun_infra,غطاء بئر,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0012-V04,BFL-CAND-0012,12,ghato,ghato,C,0.40,ROADS,MISSING_MANHOLE,noun_infra,غطاء بئر,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0012-V05,BFL-CAND-0012,12,ghatit l biar,ghatit l biar,B,0.70,ROADS,MISSING_MANHOLE,noun_infra,غطاء بئر,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0012-V06,BFL-CAND-0012,12,ghata mafqoud,ghata mafqoud,A,0.90,ROADS,MISSING_MANHOLE,noun_infra,غطاء بئر,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0013-V01,BFL-CAND-0013,13,biar,biar,A,0.90,ROADS,MISSING_MANHOLE,noun_infra,بئر / بيار,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0013-V02,BFL-CAND-0013,13,biyar,biyar,A,0.90,ROADS,MISSING_MANHOLE,noun_infra,بئر / بيار,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0013-V03,BFL-CAND-0013,13,bi2ar,bi2ar,B,0.70,ROADS,MISSING_MANHOLE,noun_infra,بئر / بيار,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0013-V04,BFL-CAND-0013,13,biyara,biyara,B,0.70,ROADS,MISSING_MANHOLE,noun_infra,بئر / بيار,FALSE,PENDING_NATIVE_REVIEW,CROSS_SECTOR_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,pending native review; cross-row ambiguity detected,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (CROSS_SECTOR_AMBIGUOUS); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0013-V05,BFL-CAND-0013,13,byar,byar,C,0.40,ROADS,MISSING_MANHOLE,noun_infra,بئر / بيار,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0013-V06,BFL-CAND-0013,13,byarat,byarat,B,0.70,ROADS,MISSING_MANHOLE,noun_infra,بئر / بيار,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0014-V01,BFL-CAND-0014,14,matab,matab,A,0.90,ROADS,ROAD_DAMAGE,noun_infra,مطب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0014-V02,BFL-CAND-0014,14,matabb,matabb,A,0.90,ROADS,ROAD_DAMAGE,noun_infra,مطب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0014-V03,BFL-CAND-0014,14,mtab,mtab,B,0.70,ROADS,ROAD_DAMAGE,noun_infra,مطب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0014-V04,BFL-CAND-0014,14,l matab,l matab,A,0.90,ROADS,ROAD_DAMAGE,noun_infra,مطب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0014-V05,BFL-CAND-0014,14,matabeat,matabeat,B,0.70,ROADS,ROAD_DAMAGE,noun_infra,مطب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0014-V06,BFL-CAND-0014,14,l matabeat,l matabeat,A,0.90,ROADS,ROAD_DAMAGE,noun_infra,مطب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0015-V01,BFL-CAND-0015,15,kaser sur3a,kaser sur3a,A,0.90,ROADS,ROAD_DAMAGE,noun_infra,كاسر سرعة,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0015-V02,BFL-CAND-0015,15,kasret sur3a,kasret sur3a,B,0.70,ROADS,ROAD_DAMAGE,noun_infra,كاسر سرعة,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0015-V03,BFL-CAND-0015,15,kasir sor3a,kasir sor3a,C,0.40,ROADS,ROAD_DAMAGE,noun_infra,كاسر سرعة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0015-V04,BFL-CAND-0015,15,mukab3,mukab3,C,0.40,ROADS,ROAD_DAMAGE,noun_infra,كاسر سرعة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0015-V05,BFL-CAND-0015,15,kashir sur3a,kashir sur3a,C,0.40,ROADS,ROAD_DAMAGE,noun_infra,كاسر سرعة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0016-V01,BFL-CAND-0016,16,jisr,jisr,A,0.90,ROADS,ROAD_COLLAPSE,noun_infra,جسر / كوبري,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0016-V02,BFL-CAND-0016,16,koubri,koubri,A,0.90,ROADS,ROAD_COLLAPSE,noun_infra,جسر / كوبري,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0016-V03,BFL-CAND-0016,16,kobri,kobri,A,0.90,ROADS,ROAD_COLLAPSE,noun_infra,جسر / كوبري,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0016-V04,BFL-CAND-0016,16,jesr,jesr,B,0.70,ROADS,ROAD_COLLAPSE,noun_infra,جسر / كوبري,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0016-V05,BFL-CAND-0016,16,l jisr,l jisr,A,0.90,ROADS,ROAD_COLLAPSE,noun_infra,جسر / كوبري,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0016-V06,BFL-CAND-0016,16,l koubri,l koubri,A,0.90,ROADS,ROAD_COLLAPSE,noun_infra,جسر / كوبري,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0017-V01,BFL-CAND-0017,17,nafa2,nafa2,A,0.90,ROADS,ROAD_BLOCKED,noun_infra,نفق,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0017-V02,BFL-CAND-0017,17,nafa2a,nafa2a,B,0.70,ROADS,ROAD_BLOCKED,noun_infra,نفق,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0017-V03,BFL-CAND-0017,17,nafeq,nafeq,B,0.70,ROADS,ROAD_BLOCKED,noun_infra,نفق,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0017-V04,BFL-CAND-0017,17,l nafa2,l nafa2,A,0.90,ROADS,ROAD_BLOCKED,noun_infra,نفق,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0017-V05,BFL-CAND-0017,17,nfaq,nfaq,C,0.40,ROADS,ROAD_BLOCKED,noun_infra,نفق,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0017-V06,BFL-CAND-0017,17,nafeq ta7t l ard,nafeq ta7t l ard,B,0.70,ROADS,ROAD_BLOCKED,noun_infra,نفق,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0018-V01,BFL-CAND-0018,18,7ajez,7ajez,A,0.90,ROADS,ROAD_BLOCKED,noun_infra,حاجز,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0018-V02,BFL-CAND-0018,18,7awajez,7awajez,B,0.70,ROADS,ROAD_BLOCKED,noun_infra,حاجز,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0018-V03,BFL-CAND-0018,18,7ajiz,7ajiz,B,0.70,ROADS,ROAD_BLOCKED,noun_infra,حاجز,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0018-V04,BFL-CAND-0018,18,7ajez 7adid,7ajez 7adid,B,0.70,ROADS,ROAD_BLOCKED,noun_infra,حاجز,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,pending native review; cross-row ambiguity detected,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (SAME_SECTOR_MULTI_ISSUE); block direct matching.,2026-05-20T12:58:34Z
