﻿candidate_id,source_file,source_row_number,arabic_script,english,sector,issue_type,category,normalization,variant_1,variant_2,variant_3,variant_4,variant_5,variant_6,tiers,usage_note,review_priority,support_only,high_risk_second_review_required,allowed_uses,blocked_uses,promotion_target,review_status,reviewer_id,decision,must_not_auto_promote,quality_flags,created_at_utc,updated_at_utc,v2_candidate_status,v2_candidate_priority,v2_total_variants,v2_a_tier_ready_count,v2_b_tier_review_count,v2_high_risk_count,v2_quarantined_count,v2_recommended_first_action,v2_must_not_auto_promote
BFL-CAND-0031,build_full_lexicon.py,31,شجرة ساقطة,fallen tree,ROADS,ROAD_BLOCKED,noun_infra,شجرة ساقطة,shajar seket,shajre sak3a,shajar 3al tari2,shajara saktet,shajar nkassar,,A/A/A/A/B,3=ع in 3al; seket/saktet = fell; no special markers in shajar,P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,CORE_REVIEW_BATCH,P2,5,4,1,0,0,NATIVE_REVIEW_FOR_CORE_OR_VARIANT,TRUE
BFL-CAND-0032,build_full_lexicon.py,32,صخرة / انزلاق تربة,fallen rock / landslide,ROADS,ROAD_BLOCKED,noun_infra,صخرة / انزلاق تربة,sa5ra saktet,sa5ra 3al tari2,nzela2 turbe,n7iyaz ard,sa5ra nkassar,tasatte7,A/A/B/B/B/C,5=خ in sa5ra; 3=ع in 3al; nzela2 = slide; n7iyaz = subsidence,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,2,3,0,1,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0033,build_full_lexicon.py,33,هبوط أرضي,ground subsidence / sinkhole,ROADS,ROAD_COLLAPSE,noun_infra,هبوط أرضي,hobout ardi,hobout l ard,l ard nbset,sinkhole,l tari2 nbesat,tari2 2nhajar,A/A/A/B/A/B,2=ق in 2nhajar; hobout = sinking; sinkhole English loanword also used,P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,CORE_REVIEW_BATCH,P2,6,4,2,0,0,NATIVE_REVIEW_FOR_CORE_OR_VARIANT,TRUE
BFL-CAND-0034,build_full_lexicon.py,34,تشقق,crack (noun),ROADS,ROAD_CRACK,noun_infra,تشقق / تشققات,tashaddo2at,tasha22o2at,shi22,tshaqqa2,tashroomaat,tshakko2,A/B/B/C/C/B,2=ق throughout; tashaddo2at most natural plural in Lebanese,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,1,3,0,2,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0035,build_full_lexicon.py,35,إسفلت / زفت,asphalt,ROADS,ALL_SUPPORT,noun_infra,إسفلت,asphalt,asphelt,asfalt,zeft,l asphalt,zft,A/B/C/A/A/C,asphalt borrowed English dominant; zeft Lebanese slang (also = terrible — context matters),P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0036,build_full_lexicon.py,36,درع / حاجز معدني,guardrail / metal barrier,ROADS,ALL_SUPPORT,noun_infra,درع معدني / حاجز حديدي,7ajez 7adid,dara3 ma3dani,garde-corps,glissière,7adid 7ayye,7ajez lohoum,A/B/B/B/B/C,7=ح twice; garde-corps/glissière French terms; lohoum = metal sheets (slang),P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0037,build_full_lexicon.py,37,خط سير,lane marking / traffic lane,ROADS,ALL_SUPPORT,noun_infra,خط سير,5att seer,5att l seer,7aret l seer,7ara seer,voie,5outet seer,A/A/A/A/B/B,5=خ in 5att; 7=ح in 7aret; voie French loanword,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0038,build_full_lexicon.py,38,مسار دراجات,bike lane,ROADS,ALL_SUPPORT,noun_infra,مسار دراجات,msar darrajat,msar bsikleta,piste cyclable,msar l bykes,bykes lane,,A/A/B/B/C,piste cyclable French; bykes/bikes English loanword very common in Beirut,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0039,build_full_lexicon.py,39,إشارة تحذير,warning sign,ROADS,ALL_SUPPORT,noun_infra,إشارة تحذير,isharet ta7dir,isharit ta7dir,ishara ta7zir,paneau 5atar,paneau,panel,A/B/C/B/B/B,7=ح in ta7dir; paneau French loanword (panneau) very common in Lebanon,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0040,build_full_lexicon.py,40,كتل خرسانية,concrete blocks (jersey barriers),ROADS,ROAD_BLOCKED,noun_infra,كتل خرسانية,ketal kharsoune,l ketal,block kharsoune,jersey barrier,blokaat,blok,A/A/A/B/B/B,ketal kharsoune most natural; blokaat = blocks (plural English loanword),P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,CORE_REVIEW_BATCH,P2,6,3,3,0,0,NATIVE_REVIEW_FOR_CORE_OR_VARIANT,TRUE
BFL-CAND-0041,build_full_lexicon.py,41,حادث سير,traffic accident,ROADS,ALL_SUPPORT,noun_infra,حادث سير,7adit seer,7adit sayir,7adit tari2,7adet seer,accident,7adase seer,A/A/B/B/B/B,7=ح throughout; 7adit seer most common; accident French loanword also used,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0042,build_full_lexicon.py,42,تلوث هواء,air pollution / dust (from works),ROADS,ALL_SUPPORT,noun_infra,تلوث هواء / غبار,trab w ghbar,ghbar ktir,ghbar men she3el,trab 3am yiti3,trab wajib,,A/A/A/A/B,3=ع in 3am; trab = dust/soil; ghbar = dust cloud,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0043,build_full_lexicon.py,43,انهار / انكسر,collapsed / broke,ROADS,ROAD_COLLAPSE,verb,انكسر / انهار,nkassar,nhajar,nhaar,n7ajar,2nhajar,ta7,A/B/B/B/C/B,nkassar most natural; nhajar = crumbled; ta7 = fell; 7=ح in n7ajar,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,0,3,0,3,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0044,build_full_lexicon.py,44,تشقق,cracked (verb),ROADS,ROAD_CRACK,verb,تشقق,tsha22a2,tsha2a2,nshe2,tshe22,metshe22a2,sha22,A/B/C/C/B/C,2=ق throughout; tsha22a2 most natural verb form,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,1,1,0,4,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0045,build_full_lexicon.py,45,انسفلت / رُمِّم,was paved / was repaired,ROADS,ALL_SUPPORT,verb,أُسفلت / رُمِّم,yisfelt,sfaltou,tarmamo,ytrammam,ramamo,3am yisfelt,A/A/A/B/A/A,3=ع in 3am; yisfelt most natural for paving; tarmamo = was repaired,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0046,build_full_lexicon.py,46,احتاج إصلاح,needs repair (state),ROADS,ALL_SUPPORT,verb,يحتاج إصلاح,me7teje tarmim,me7taj tarmim,bi 7ajit tarmim,lazmo yisla7,,,A/A/A/A,7=ح in 7ajit; tarmim = repair/maintenance,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,4,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0047,build_full_lexicon.py,47,حوّل المرور,diverted traffic,ROADS,ROAD_BLOCKED,verb,حوّل المرور,7awwalo l seer,3amelo ta7wile,ta7wile sal3a,7awwalo l tari2,,,A/A/A/A,7=ح twice; 3=ع in 3amelo,P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,CORE_REVIEW_BATCH,P2,4,4,0,0,0,NATIVE_REVIEW_FOR_CORE_OR_VARIANT,TRUE
BFL-CAND-0048,build_full_lexicon.py,48,سقط / وقع,fell / dropped,ROADS,ROAD_BLOCKED,verb,سقط / وقع,seket,sa2et,we2e3,ta7,nzal,ska3,A/B/A/B/B/B,2=ق in sa2et and we2e3; seket most natural Lebanese,P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,2,3,0,1,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0049,build_full_lexicon.py,49,حفروا / حفرت,they dug / was dug,ROADS,ROAD_BLOCKED,verb,حفروا,7afrou,3am yi7fru,7afaret,7afaro,shi 7afar,3am ti7fur,A/A/A/A/B/B,7=ح required throughout; 3=ع in 3am,P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,3,1,0,2,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0050,build_full_lexicon.py,50,انحرفت,swerved / veered,ROADS,POTHOLE,verb,انحرفت,n7arafet,tin7arif,3am tin7arif,n7araf,in7araf,in7arafet,A/A/A/A/C/C,CRITICAL: 7=ح always — NEVER tinhirif/inhirif (omits ح); 3=ع in 3am,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,4,0,0,2,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0051,build_full_lexicon.py,51,تكسرت,broke apart (surface),ROADS,ROAD_CRACK,verb,تكسرت,nkasaret,tkassr,ttsarrat,nkasar,tkassaret,,A/A/B/B/C,nkasaret most natural for road surface breaking apart,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,5,2,2,0,1,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0052,build_full_lexicon.py,52,مسدود / مقطوع,blocked / closed,ROADS,ROAD_BLOCKED,adjective,مسدود / مقطوع,masduud,ma2tou3,msakkar,maftoum,msadd,m2affel,A/A/B/B/C/C,2=ق in ma2tou3 and m2affel; msakkar = locked; maftoum widely used,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,1,0,0,5,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0053,build_full_lexicon.py,53,متشقق,cracked (surface),ROADS,ROAD_CRACK,adjective,متشقق,metshe22a2,mtsha22a2,mesho22,tshe22,nkassar,m2asha3,A/B/C/C/B/C,2=ق throughout; metshe22a2 most natural,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,0,1,0,5,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0054,build_full_lexicon.py,54,مهالك / خرب,ruined / destroyed,ROADS,ROAD_DAMAGE,adjective,مهالك / خرب,ma7loul,ma7loule,5arban,5arbe,kharban,me7loul,A/A/A/A/B/C,5=خ in 5arban; ma7loul most Lebanese for completely ruined; 7=ح,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,4,1,0,1,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0055,build_full_lexicon.py,55,ناقص / مفقود,missing / absent,ROADS,MISSING_MANHOLE,adjective,مفقود / ناقص,mafqoud,na2es,ghayyeb,ma fi,ghayyab,mish mawjoud,A/A/B/A/B/A,2=ق in na2es; mafqoud most natural; ghayyeb = absent (informal),P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,CORE_REVIEW_BATCH,P2,6,4,2,0,0,NATIVE_REVIEW_FOR_CORE_OR_VARIANT,TRUE
BFL-CAND-0056,build_full_lexicon.py,56,زلق / منزلق,slippery,ROADS,ROAD_DAMAGE,adjective,زلق,zale2,zale2a,zaliq,mzale2,5atir zale2,,A/A/B/B/A,2=ق in zale2/zaliq; dangerous condition especially when wet,P4_LOW_RISK_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,OK_CANDIDATE_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,CORE_REVIEW_BATCH,P2,5,3,2,0,0,NATIVE_REVIEW_FOR_CORE_OR_VARIANT,TRUE
BFL-CAND-0057,build_full_lexicon.py,57,مرتفع / منتفخ,raised / bulging (road surface),ROADS,ROAD_DAMAGE,adjective,منتفخ / مرتفع,mnantekh,nante5,mntfe5,nfokha,7ader myen7am,,A/B/B/C/C,5=خ in nante5; 7=ح in 7ader; bulging asphalt common complaint,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,5,1,2,0,2,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0058,build_full_lexicon.py,58,ضيق,narrow,ROADS,ALL_SUPPORT,adjective,ضيق,daye2,daye2a,day2,diy2,mish wase3,,A/A/B/B/A,2=ق in daye2/day2; daye2 most natural Lebanese,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0059,build_full_lexicon.py,59,مياه / ماء,water,WATER,ALL_SUPPORT,noun_infra,مياه / ماء,may,mai,ma2,maye,l may,may ta3na,A/B/C/B/A/A,may universal; may ta3na = our water; ma2 MSA; maye variant; 2=ق,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0060,build_full_lexicon.py,60,أنبوب,pipe,WATER,PIPE_LEAK,noun_infra,أنبوب / أنابيب,anboub,inboub,anboob,inboob,anabib,l anboub,A/B/B/C/B/A,anboub most standard; anabib = pipes plural,P2_VARIANT_RELIABILITY_REVIEW,FALSE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,CORE_VOCAB_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,2,3,0,1,FIX_OR_REJECT_P0_VARIANTS,TRUE
