surface_id,surface_form,normalized_surface,canonical_form,source_layer,source_id,source_field,sector,issue_type,category,variant_rule,confidence_level,false_friend_risk,risk_level,allowed_uses,blocked_uses,review_status,reviewer_id,must_not_auto_promote,source_reference,created_at
ASF-00076,l municipality,l municipality,municipality,stoplist,municipality,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00077,el municipality,el municipality,municipality,stoplist,municipality,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00078,mounicipality,mounicipality,municipality,stoplist,municipality,term,ALL,STOPLIST,stoplist,U_TO_OU,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00079,muneecipality,muneecipality,municipality,stoplist,municipality,term,ALL,STOPLIST,stoplist,I_TO_EE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00080,bwa,bwa,bwa,stoplist,bwa,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00081,ya3ne,ya3ne,ya3ne,stoplist,ya3ne,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00082,l ya3ne,l ya3ne,ya3ne,stoplist,ya3ne,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00083,el ya3ne,el ya3ne,ya3ne,stoplist,ya3ne,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00084,yane,yane,yane,stoplist,yane,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00085,l yane,l yane,yane,stoplist,yane,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00086,el yane,el yane,yane,stoplist,yane,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00087,please,please,please,stoplist,please,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00088,l please,l please,please,stoplist,please,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00089,el please,el please,please,stoplist,please,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00090,pls,pls,pls,stoplist,pls,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00091,plz,plz,plz,stoplist,plz,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00092,hello,hello,hello,stoplist,hello,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00093,l hello,l hello,hello,stoplist,hello,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00094,el hello,el hello,hello,stoplist,hello,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00095,7ello,7ello,hello,stoplist,hello,term,ALL,STOPLIST,stoplist,H_TO_7_LOW_CONF,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00096,hi,hi,hi,stoplist,hi,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00097,hee,hee,hi,stoplist,hi,term,ALL,STOPLIST,stoplist,I_TO_EE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00098,7i,7i,hi,stoplist,hi,term,ALL,STOPLIST,stoplist,H_TO_7_LOW_CONF,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00099,thanks,thanks,thanks,stoplist,thanks,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00100,l thanks,l thanks,thanks,stoplist,thanks,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00101,el thanks,el thanks,thanks,stoplist,thanks,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00102,t7anks,t7anks,thanks,stoplist,thanks,term,ALL,STOPLIST,stoplist,H_TO_7_LOW_CONF,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00103,merci,merci,merci,stoplist,merci,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00104,l merci,l merci,merci,stoplist,merci,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00105,el merci,el merci,merci,stoplist,merci,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00106,mercee,mercee,merci,stoplist,merci,term,ALL,STOPLIST,stoplist,I_TO_EE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00107,ali,ali,ali,stoplist,ali,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00108,alee,alee,ali,stoplist,ali,term,ALL,STOPLIST,stoplist,I_TO_EE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00109,mohamad,mohamad,mohamad,stoplist,mohamad,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00110,l mohamad,l mohamad,mohamad,stoplist,mohamad,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00111,el mohamad,el mohamad,mohamad,stoplist,mohamad,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00112,mo7amad,mo7amad,mohamad,stoplist,mohamad,term,ALL,STOPLIST,stoplist,H_TO_7_LOW_CONF,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00113,ahmad,ahmad,ahmad,stoplist,ahmad,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00114,l ahmad,l ahmad,ahmad,stoplist,ahmad,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00115,el ahmad,el ahmad,ahmad,stoplist,ahmad,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00116,a7mad,a7mad,ahmad,stoplist,ahmad,term,ALL,STOPLIST,stoplist,H_TO_7_LOW_CONF,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00117,hassan,hassan,hassan,stoplist,hassan,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00118,l hassan,l hassan,hassan,stoplist,hassan,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00119,el hassan,el hassan,hassan,stoplist,hassan,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00120,7assan,7assan,hassan,stoplist,hassan,term,ALL,STOPLIST,stoplist,H_TO_7_LOW_CONF,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00121,whatsapp,whatsapp,whatsapp,stoplist,whatsapp,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00122,l whatsapp,l whatsapp,whatsapp,stoplist,whatsapp,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00123,el whatsapp,el whatsapp,whatsapp,stoplist,whatsapp,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00124,w7atsapp,w7atsapp,whatsapp,stoplist,whatsapp,term,ALL,STOPLIST,stoplist,H_TO_7_LOW_CONF,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00125,facebook,facebook,facebook,stoplist,facebook,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00126,l facebook,l facebook,facebook,stoplist,facebook,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00127,el facebook,el facebook,facebook,stoplist,facebook,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00128,tiktok,tiktok,tiktok,stoplist,tiktok,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00129,l tiktok,l tiktok,tiktok,stoplist,tiktok,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00130,el tiktok,el tiktok,tiktok,stoplist,tiktok,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00131,teektok,teektok,tiktok,stoplist,tiktok,term,ALL,STOPLIST,stoplist,I_TO_EE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,arabizi_reliability_pack_v1,2026-05-21T00:00:00Z
ASF-00132,instagram,instagram,instagram,stoplist,instagram,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00133,l instagram,l instagram,instagram,stoplist,instagram,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00134,el instagram,el instagram,instagram,stoplist,instagram,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00135,eenstagram,eenstagram,instagram,stoplist,instagram,term,ALL,STOPLIST,stoplist,I_TO_EE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00136,youtube,youtube,youtube,stoplist,youtube,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00137,l youtube,l youtube,youtube,stoplist,youtube,term,ALL,STOPLIST,stoplist,ADD_L_ARTICLE,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00138,el youtube,el youtube,youtube,stoplist,youtube,term,ALL,STOPLIST,stoplist,ADD_EL_ARTICLE,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00139,yutube,yutube,youtube,stoplist,youtube,term,ALL,STOPLIST,stoplist,OU_TO_U,MEDIUM,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00140,yooutube,yooutube,youtube,stoplist,youtube,term,ALL,STOPLIST,stoplist,U_TO_OU,LOW,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
ASF-00141,x,x,x,stoplist,x,term,ALL,STOPLIST,stoplist,BASE_SOURCE_FORM,HIGH,true,LOW,stoplist_filtering|oov_suppression,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V14_MEGA_TRUSTED_EXPANSION,2026-05-21T00:00:00Z
