issue_type,severity,canonical_key,variant,current_value,expected_or_note,source
orphan_sector_variant,LOW,WASTE/illegal_dump,3am ykebbo zbele 3al tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,ramo zbele bel ard l 5alye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,zbele makbube barra l 7awiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,zibele makbube barra l 7awiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,zbele makbube 7add l 7awiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,nfayat bina ramyine bel ard,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,ramo nkesh 3al tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,makabb zbele gher shar3e,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,kuumet zbele bel 5ala,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,kuumet nfayat bel ard l 5alye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,keb zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,kebb zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/illegal_dump,nkesh bina makboub,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,l 7awiye m3abbeye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,l 7awiye faydene,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,2lebe m3abbeye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,zbele 3am tfout men l 7awiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,zibele 3am tfout men l 7awiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,zbele mfarrshe 3al tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,kuumet zbele 3al tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,ma fi ma7al bel 7awiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,ri7a besh3a men l 7awiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,ri7a khafer,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,khafer,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,l 7awiyet m3abbeyin,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/overflowing_bin,7awye melyene,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,3am yi7er2o zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,3am yi7er2o nfayat,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,zbele 3am te7tori2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,zibele 3am te7tori2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,nfayat 3am te7tori2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,ri7et 7ar2 zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,dukhan men 7ar2 zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,nar bel zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,nnar bel zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,dukhan zbele 3am yidkhol 3al byout,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/burning_waste,7are2 zbele,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/damaged_bin,sandou2 zbele meksour,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/damaged_bin,ghata l 7awiye maksour,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/damaged_bin,ghata l 2lebe maksour,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/damaged_bin,dweleb l 7awiye mkassrin,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/damaged_bin,l 7awiye ma2loube,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,WASTE/damaged_bin,l 7awiye ta3bene,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,tari2 ghare2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,share3 ghare2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,share3 ghare2 bel may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,l may ghamrit l tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,l may ghattit l share3,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,tari2 ghatat,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,ghatat,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,tirfa3,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,may 3am tfayid 3al tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,share3 ghare2 bel matar,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,l seyyarat ma 3am te2dar temro2 men l may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/road_flooded,may waslet la nos l tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/house_flooded,may dakhlet 3al bayt,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/house_flooded,may 3am tfout 3al dar,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/house_flooded,l bayt ghere2 bel may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/house_flooded,l bayt m3abba may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/house_flooded,l ardiyye m3abbeye may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/house_flooded,may dakhlet 3al ardiyye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/house_flooded,ghoraf l bayt m3abbeyin may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,balou3a masdoude,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,balo3a masdoude,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,balo3a msdoude,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,miye 3am tit3abba,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,tit3abba,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,bala2a masdoude,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,l balou3a ma 3am tishrab,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,balo3a ma 3am tishrab,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,tasrif masdoud,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,may 3am terja3 men l balou3a,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,may 3am tetla3 men l ardiye,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,balou3a m3abbeye w ma 3am tsarrif,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/blocked_drain,ma fi tasrif,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/flash_flood,seyle kbire,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/flash_flood,seyle nzalit men l jabal,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/flash_flood,may jeye bi sor3a,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/flash_flood,may jeye men faw2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/flash_flood,may 3am tiji men faw2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/flash_flood,wadi 3am yfayid,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/flash_flood,sayel kbir 3al tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/standing_water,birket may 3al tari2,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/standing_water,may wa2fe men l matar,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/standing_water,may ma 3am tenzel,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/standing_water,may mjam3a,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/standing_water,may wa2fe 3al rasif,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/basement_flooded,2abo ghere2 bel may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/basement_flooded,may dakhlet 3al 2abo,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/basement_flooded,2abo m3abba may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/basement_flooded,l 2abo tafyan,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
orphan_sector_variant,LOW,FLOODING/basement_flooded,qabou ghere2 bel may,not in term_metadata,Add term_metadata entry or remove from sector list,sectors_inline
