resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,electricity_entity_id,electricity_entity_name,edl_regional_center,fault_hotline,complaint_online,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
EER-53733,53733,rahba,Rahba,رحبة,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54570,54570,rimah,Rimah,رماح,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54237,54237,safinat_al_qetaa,Safinat Al-Qetaa,سفينة القيطع,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53760,53760,safinet_al_dreib,Safinet al-Dreib,سفينة الدريب,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54309,54309,sandiyaneh_raydan,Sandiyaneh Raydan,سنديانة ريدان,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53787,53787,shan,Shan,شان,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53805,53805,sharbila,Sharbila,شربيلا,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53823,53823,sheikh_mohammad_aadbal,Sheikh Mohammad - Aadbal,الشيخ محمد- عدبل,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53814,53814,sheikh_taba,Sheikh Taba,الشيخ طابا,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53796,53796,shiddreh,Shiddreh,شدره,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53778,53778,sissouk,Sissouk,سيسوق,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53769,53769,swayseh,Swayseh,السويسة,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53598,53598,takrit,Takrit,تكريت,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53616,53616,tal_abbas_al_gharbi,Tal Abbas Al Gharbi,تل عباس الغربي,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54273,54273,talla_washataha,Talla Washataha,تله وشطاحه,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53625,53625,talmaayan,Talmaayan,تلمعيان,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54228,54228,tasha,Tasha,تاشع,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54615,54615,wadi_al_hawr,Wadi Al-Hawr,وادي الحور,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54453,54453,wadi_khalid,Wadi Khalid,وادي خالد,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-54093,54093,wadi_al_jamus,Wadi al-Jamus,وادي الجاموس,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53742,53742,zawarib,Zawarib,الزواريب,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53751,53751,zouk_hadara,Zouk Hadara,زوق حدارة,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53724,53724,zouk_al_hssayne,Zouk al-Hssayne,زوق الحصنية,Aakkar,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53697,53697,خريبة_الجندي,Khreibet ej Jindi,خريبة الجندي,عكار,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53967,53967,مشتى_حسن,مشتى_حسن,مشتى حسن,عكار,Aakkar,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58368,58368,ainata,Ainata,عيناتا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58683,58683,al_ansar,Al Ansar,الانصار,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58521,58521,al_khudr,Al Khudr,الخضر,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58503,58503,al_ram_and_al_jubayniyah,Al Ram and Al Jubayniyah,الرام والجوبانية,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58611,58611,al_tawfiqiyah,Al Tawfiqiyah,التوفيقية,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58656,58656,al_zarazir,Al Zarazir,الزرازير,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58359,58359,al_ain,Al-Ain,العين,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58413,58413,al_laboue,Al-Laboue,اللبوه,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58449,58449,al_nabi_othman,Al-Nabi Othman,النبي عثمان,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58440,58440,al_nabi_sheet,Al-Nabi Sheet,النبي شيت,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58287,58287,al_saeeda,Al-Saeeda,السعيدة,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58089,58089,baalbek,Baalbek,بعلبك,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-64230,64230,barqa,Barqa,برقة,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58116,58116,bdenayel,Bdenayel,بدنايل,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58737,58737,beit_shama,Beit Shama,بيت شاما,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58143,58143,bishwat,Bishwat,بشوات,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58152,58152,boudai_and_al_alaqa,Boudai and Al Alaqa,بوداي والعلاق,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58134,58134,brital,Brital,بريتال,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58107,58107,btedai,Btedai,بتدعي,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58251,58251,deir_al_ahmar,Deir Al Ahmar,دير الأحمر,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58242,58242,douris,Douris,دورس,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58386,58386,flawi,Flawi,فلاوى,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58188,58188,hadath_baalbek,Hadath Baalbek,حدث بعلبك,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58548,58548,halabat,Halabat,حلبتا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58197,58197,harbata,Harbata,حربتا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58584,58584,hawsh_al_nabi,Hawsh Al Nabi,حوش النبي,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58494,58494,hawsh_al_rafiqah,Hawsh Al Rafiqah,حوش الرافقة,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58530,58530,hawsh_saneed,Hawsh Saneed,حوش سنيد,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58206,58206,hazin,Hazin,حزين,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58215,58215,houch_berda,Houch Berda,حوش بردا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58224,58224,houch_tel_safiye,Houch Tel Safiye,حوش تل صفيه,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58728,58728,hurit_alaa,Hurit Alaa,حورتعلا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58098,58098,iaat,Iaat,ايعات,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58566,58566,jaba_a,Jaba'a,جبعا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58179,58179,jabule,Jabule,جبولة,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58557,58557,jinta,Jinta,جنتا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58746,58746,kfardan,Kfardan,كفردان,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58593,58593,ma_arabun,Ma'arabun,معربون,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58422,58422,majdaloun,Majdaloun,مجدلون,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58431,58431,mqneh,Mqneh,مقنه,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58620,58620,nabha_al_dumdum,Nabha Al Dumdum,نبحا الدمدوم,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58629,58629,nabha_al_mahfara,Nabha Al Mahfara,نبحا المحفارة,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58638,58638,nabha_al_qadam,Nabha Al Qadam,نبحا القدام,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58458,58458,nahle,Nahle,نحله,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58647,58647,qaleela_and_harfoush,Qaleela and Harfoush,قليلة والحرفوش,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58539,58539,qarah,Qarah,قرحا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58404,58404,qasr_naba,Qasr Naba,قصرنبا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58278,58278,sareen_al_fawqa,Sareen Al-Fawqa,سرعين الفوقا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58269,58269,serain_al_tahta,Serain Al Tahta,سرعين التحتا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58296,58296,shaath,Shaath,شعت,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58314,58314,shamstaar_west_baalbek,Shamstaar - West - Baalbek,شمسطار-غربي-بعلبك,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58332,58332,talya,Talya,طليا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58170,58170,tannin_al_foqa,Tannin Al Foqa,تمنين الفوقا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58161,58161,tannin_al_tahta,Tannin Al Tahta,تمنين التحتا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58323,58323,tariya,Tariya,طاريا,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58467,58467,wadi_fa_rah,Wadi Fa'rah,وادي فعره,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58485,58485,yunin,Yunin,يونين,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58512,58512,zabud,Zabud,زبود,Baalbek,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59115,59115,al_hermel,Al Hermel,الهرمل,Hermel,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59151,59151,al_kawakh,Al Kawakh,الكواخ,Hermel,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59133,59133,al_qasr,Al Qasr,القصر,Hermel,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59160,59160,al_shawagir_al_fawqa_wa_al_thta,Al Shawagir Al Fawqa wa Al Thta,الشواغير الفوقا والتحتا,Hermel,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59124,59124,fissan,Fissan,فيسان,Hermel,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59142,59142,jawar_al_hashish,Jawar Al Hashish,جوار الحشيش,Hermel,Baalbek-Hermel,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-43597,43597,beirut,Beirut,بيروت,Beirut,Beirut,EDL,Électricité du Liban,EDL-BEIRUT,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59770,59770,ain_arab,Ain Arab,عين عرب,Rachaiya,Beqaa,EDL,Électricité du Liban,EDL-BEKAA,1444; 08-930000 (Bekaa regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
