term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V8-00032,بعتنا لوكيشن,we sent location,protected_combo,evidence_combo,protected_phrase,ba3atna location,,ba3atna location|ba3atna pin,ba3atna location|ba3atna pin,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00033,في صورة,there is a photo,protected_combo,evidence_combo,protected_phrase,fi soura,,fi soura|fi photo|fi sora,fi soura|fi photo|fi sora,0,3,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00034,في فيديو,there is a video,protected_combo,evidence_combo,protected_phrase,fi video,,fi video,fi video,0,1,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00035,بالوعة مسدودة,blocked drain,protected_combo,flooding_phrase,protected_phrase,balou3a msadoude,,balou3a msadoude|balo3a msaddade|balo3a msadode,balou3a msadoude|balo3a msaddade|balo3a msadode,0,3,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00036,مياه راكدة,stagnant water,protected_combo,flooding_phrase,single_word,may rakde,,may rakde,may rakde,0,1,0.86,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,v8_high_confidence_addition,Added in v8 with production permissions locked false until gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00037,كل مرة,every time,protected_combo,frequency,single_word,kel marra,,kel marra|kell marra,kel marra|kell marra,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00038,كل يوم,every day,protected_combo,frequency,protected_phrase,kel yom,,kel yom|kell yom,kel yom|kell yom,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00039,كل مرة,every time,protected_combo,frequency_combo,protected_phrase,kel marra,,kel marra|kell marra,kel marra|kell marra,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00040,كل يوم,every day,protected_combo,frequency_combo,protected_phrase,kel yom,,kel yom|kell yom,kel yom|kell yom,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00041,قدام البيت,in front of house,protected_combo,location_combo,protected_phrase,2oddem l beit,,2oddem l beit|edem l beit,2oddem l beit|edem l beit,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00042,على الطريق,on the road,protected_combo,location_combo,protected_phrase,3al tari2,,3al tari2|3a tari2,3al tari2|3a tari2,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00043,بنص الطريق,middle of road,protected_combo,location_combo,protected_phrase,bi nos l tari2,,bi nos l tari2|b nos l tari2,bi nos l tari2|b nos l tari2,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00044,ما في,there is no / unavailable,protected_combo,negation_availability,protected_phrase,ma fi,,ma fi|mafi|ma fe|ma fiy,ma fi|mafi|ma fe|ma fiy,0,4,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00045,ما حدا,no one,protected_combo,negation_person,protected_phrase,ma 7ada,,ma 7ada|ma hada,ma 7ada|ma hada,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00046,ما عاد,no longer,protected_combo,negation_time,protected_phrase,ma 3ad,,ma 3ad,ma 3ad,0,1,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00047,لو سمحت,please,protected_combo,politeness,protected_phrase,law sama7et,,law sama7et|law samahto,law sama7et|law samahto,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00048,رقم شكوى,complaint number,protected_combo,reporting,single_word,ra2em shikwe,,ra2em shikwe,ra2em shikwe,0,1,0.86,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,v8_high_confidence_addition,Added in v8 with production permissions locked false until gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00049,رقم طلب,request number,protected_combo,reporting,single_word,ra2em talab,,ra2em talab,ra2em talab,0,1,0.86,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,v8_high_confidence_addition,Added in v8 with production permissions locked false until gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00050,خبرنا البلدية,we informed municipality,protected_combo,reporting_combo,protected_phrase,khabbarna l baladiye,,khabbarna l baladiye|5abbarna l baladiye,khabbarna l baladiye|5abbarna l baladiye,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00051,قد ما فيك,as much as you can,protected_combo,request,protected_phrase,ad ma fik,,ad ma fik|2ad ma fik,ad ma fik|2ad ma fik,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00052,يا ريت,hopefully/please,protected_combo,request_softener,protected_phrase,ya reit,,ya reit|yaret|ya rayt,ya reit|yaret|ya rayt,0,3,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00053,بلا نتيجة,without result,protected_combo,response_failure,protected_phrase,bala natije,,bala natije|bla natije,bala natije|bla natije,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00054,ما حدا رد,no one responded,protected_combo,response_failure,protected_phrase,ma 7ada rad,,ma 7ada rad|ma hada radd,ma 7ada rad|ma hada radd,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
