term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v10_safe_unique_variants_pipe,v10_reliable_alt_review_variants_pipe,v10_context_only_variants_pipe,v10_operational_variants_pipe,v10_component_tokens_pipe,v10_safe_unique_count,v10_reliable_alt_count,v10_context_only_count,v10_total_variant_count,v10_trust_class,v10_reliability_score,v10_merge_target,v10_eval_bucket,v10_required_gates_pipe,v10_required_reviewer_count,v10_min_examples_before_promotion,v10_direct_use_now,v10_normalization_now,v10_oov_suppression_now,v10_routing_now,v10_severity_now,source_basis,source_urls,review_status,reviewer_id,must_not_auto_promote,lineage,notes,v10_policy,created_at_utc,v10_primary_variants_pipe,v10_reliable_alt_variants_pipe,v10_all_variants_pipe
ARZ-V10-00399,آخر,end/last,location_word,relative,single_word,ekhir,,,e5ir|akhir|ekhir|a5ir,e5ir|akhir|ekhir|a5ir,,0,0,4,4,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ekhir,ekhir|a5ir,ekhir|a5ir|e5ir|akhir
ARZ-V10-00400,فوق,above/upstairs,location_word,relative,single_word,faw2,faw2|fo2,,,faw2|fo2,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,faw2|fo2,,faw2|fo2
ARZ-V10-00401,فوقاني,upper,location_word,relative,single_word,faw2ane,faw2ane,,,faw2ane,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,faw2ane,,faw2ane
ARZ-V10-00402,جنب,next to,location_word,relative,single_word,jemb,jemb|janb,7add,,jemb|janb|7add,,2,1,0,3,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,jemb|janb,7add,jemb|janb|7add
ARZ-V10-00403,مقابل,opposite,location_word,relative,single_word,m2abil,m2abil|mo2abil,,,m2abil|mo2abil,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,m2abil|mo2abil,,m2abil|mo2abil
ARZ-V10-00404,نص,middle,location_word,relative,single_word,nos,,,nos|noss,nos|noss,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,nos,nos|noss,nos|noss
ARZ-V10-00405,تحت,under/downstairs,location_word,relative,single_word,ta7t,ta7t|taht,,,ta7t|taht,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ta7t|taht,,ta7t|taht
ARZ-V10-00406,تحتاني,lower,location_word,relative,single_word,ta7tane,ta7tane,,,ta7tane,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ta7tane,,ta7tane
ARZ-V10-00407,ورا,behind,location_word,relative,single_word,wara,wara,,,wara,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,wara,,wara
ARZ-V10-00408,زاوية,corner,location_word,relative,single_word,zawiye,,,zawiye,zawiye,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,zawiye,zawiye,zawiye
ARZ-V10-00409,أوتوستراد,highway,location_word,road_place,single_word,autostrad,,,autostrad|autoroute,autostrad|autoroute,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,autostrad,autostrad|autoroute,autostrad|autoroute
ARZ-V10-00410,كورنيش,corniche,location_word,road_place,single_word,corniche,,,corniche|kornish,corniche|kornish,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,corniche,corniche|kornish,corniche|kornish
ARZ-V10-00411,دخلة,side street/entrance lane,location_word,road_place,single_word,dakhle,dakhle|da5le,,,dakhle|da5le,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,dakhle|da5le,,dakhle|da5le
ARZ-V10-00412,دوار,roundabout,location_word,road_place,single_word,dawwar,dawwar,,,dawwar,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,dawwar,,dawwar
ARZ-V10-00413,حارة,lane/neighborhood street,location_word,road_place,single_word,hara,,,hara|7ara,hara|7ara,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,hara|7ara,hara|7ara,hara|7ara
ARZ-V10-00414,جسر,bridge,location_word,road_place,single_word,jeser,jeser|jisr,,,jeser|jisr,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,jeser|jisr,,jeser|jisr
ARZ-V10-00415,منعطف,curve,location_word,road_place,single_word,ma3taf,,,ma3taf,ma3taf,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 high-confidence individual term addition. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ma3taf,ma3taf,ma3taf
ARZ-V10-00416,مفرق,junction,location_word,road_place,single_word,mafra2,mafra2,,,mafra2,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,mafra2,,mafra2
ARZ-V10-00417,موقف,parking/stop,location_word,road_place,single_word,maw2af,maw2af,,,maw2af,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,maw2af,,maw2af
ARZ-V10-00418,نفق,tunnel,location_word,road_place,single_word,nafa2,nafa2,,,nafa2,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,nafa2,,nafa2
ARZ-V10-00419,نزلة,downhill,location_word,road_place,single_word,nazle,,,nazle,nazle,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,nazle,nazle,nazle
ARZ-V10-00420,شارع,street,location_word,road_place,single_word,share3,share3|shari3,,,share3|shari3,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,share3|shari3,,share3|shari3
ARZ-V10-00421,طلعة,uphill,location_word,road_place,single_word,tal3a,,,tal3a,tal3a,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,tal3a,tal3a,tal3a
ARZ-V10-00422,طريق,road,location_word,road_place,single_word,tari2,taree2,,tari2,taree2|tari2,,1,0,1,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,taree2,tari2,taree2|tari2
