term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v9_entry_granularity,v9_standalone_individual_term,v9_component_tokens_pipe,v9_safe_individual_variants_pipe,v9_context_or_phrase_variants_pipe,v9_operational_variants_pipe,v9_operational_variant_count,v9_positive_context_pipe,v9_negative_context_pipe,v9_merge_target,v9_eval_bucket,v9_required_reviewer_count,v9_min_examples_before_promotion,v9_native_review_required,v9_second_review_required,v9_direct_use_now,v9_core_promotion_now,v9_notes,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V9-00023,ما في حل,no solution,protected_combo,complaint_status,single_word,ma fi 7all,protected_phrase,FALSE,ma|fi|7all|mafi,,ma fi 7all|mafi 7all,ma fi 7all|mafi 7all,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,ma fi 7all|mafi 7all,ma fi 7all|mafi 7all,0,2,0.86,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,v8_high_confidence_addition,Added in v8 with production permissions locked false until gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00024,نفس المشكلة,same problem,protected_combo,duplicate_signal,protected_phrase,nafs l mashkle,protected_phrase,FALSE,nafs|l|mashkle|meshkle,,nafs l mashkle|nafs l meshkle,nafs l mashkle|nafs l meshkle,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,nafs l mashkle|nafs l meshkle,nafs l mashkle|nafs l meshkle,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00025,رجعت المشكلة,problem came back,protected_combo,duplicate_signal,protected_phrase,rje3et l mashkle,protected_phrase,FALSE,rje3et|l|mashkle|rji3it|meshkle,,rje3et l mashkle|rji3it l meshkle,rje3et l mashkle|rji3it l meshkle,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,rje3et l mashkle|rji3it l meshkle,rje3et l mashkle|rji3it l meshkle,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00026,صارلها,it has been feminine,protected_combo,duration,single_word,sar la,protected_phrase,FALSE,sar|la|sarla,,sar la|sarla,sar la|sarla,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,sar la|sarla,sar la|sarla,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00027,صارلو,it has been,protected_combo,duration,single_word,sar lo,protected_phrase,FALSE,sar|lo|sarlo,,sar lo|sarlo,sar lo|sarlo,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,sar lo|sarlo,sar lo|sarlo,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00028,ضو طافي,light off,protected_combo,electricity_phrase,protected_phrase,daw tefi,protected_phrase,FALSE,daw|tefi|dow|matfe,,daw tefi|dow matfe,daw tefi|dow matfe,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,daw tefi|dow matfe,daw tefi|dow matfe,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00029,كهربا قاطعة,power out,protected_combo,electricity_phrase,protected_phrase,kahraba 2at3a,protected_phrase,FALSE,kahraba|2at3a|at3a,,kahraba 2at3a|kahraba at3a,kahraba 2at3a|kahraba at3a,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,kahraba 2at3a|kahraba at3a,kahraba 2at3a|kahraba at3a,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00030,سلك مكشوف,exposed wire,protected_combo,electricity_phrase,protected_phrase,selk makshouf,protected_phrase,FALSE,selk|makshouf|silk|mkashaf|makshof,,selk makshouf|silk mkashaf|selk makshof,selk makshouf|silk mkashaf|selk makshof,3,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,selk makshouf|silk mkashaf|selk makshof,selk makshouf|silk mkashaf|selk makshof,0,3,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00031,عنجد,seriously,protected_combo,emphasis,protected_phrase,3anjad,protected_phrase,FALSE,3anjad|3an|jad,,3anjad|3an jad,3anjad|3an jad,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,3anjad|3an jad,3anjad|3an jad,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00032,بعتنا لوكيشن,we sent location,protected_combo,evidence_combo,protected_phrase,ba3atna location,protected_phrase,FALSE,ba3atna|location|pin,,ba3atna location|ba3atna pin,ba3atna location|ba3atna pin,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,ba3atna location|ba3atna pin,ba3atna location|ba3atna pin,0,2,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00033,في صورة,there is a photo,protected_combo,evidence_combo,protected_phrase,fi soura,protected_phrase,FALSE,fi|soura|photo|sora,,fi soura|fi photo|fi sora,fi soura|fi photo|fi sora,3,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,fi soura|fi photo|fi sora,fi soura|fi photo|fi sora,0,3,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00034,في فيديو,there is a video,protected_combo,evidence_combo,protected_phrase,fi video,protected_phrase,FALSE,fi|video,,fi video,fi video,1,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,fi video,fi video,0,1,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00035,بالوعة مسدودة,blocked drain,protected_combo,flooding_phrase,protected_phrase,balou3a msadoude,protected_phrase,FALSE,balou3a|msadoude|balo3a|msaddade|msadode,,balou3a msadoude|balo3a msaddade|balo3a msadode,balou3a msadoude|balo3a msaddade|balo3a msadode,3,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,balou3a msadoude|balo3a msaddade|balo3a msadode,balou3a msadoude|balo3a msaddade|balo3a msadode,0,3,0.75,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00036,مياه راكدة,stagnant water,protected_combo,flooding_phrase,single_word,may rakde,protected_phrase,FALSE,may|rakde,,may rakde,may rakde,1,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,may rakde,may rakde,0,1,0.86,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,v8_high_confidence_addition,Added in v8 with production permissions locked false until gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00037,كل مرة,every time,protected_combo,frequency,single_word,kel marra,protected_phrase,FALSE,kel|marra|kell,,kel marra|kell marra,kel marra|kell marra,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,kel marra|kell marra,kel marra|kell marra,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00038,كل يوم,every day,protected_combo,frequency,protected_phrase,kel yom,protected_phrase,FALSE,kel|yom|kell,,kel yom|kell yom,kel yom|kell yom,2,exact_phrase_or_semantic_equivalent,split_without_context,arabizi_protected_combos,phrase_context_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,kel yom|kell yom,kel yom|kell yom,0,2,0.59,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,exact_phrase_or_semantic_equivalent,split_only_without_context,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_protected_combos,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
